"","Member","Year","Leadtime","Precipitation"
"2260",9,2002,4,3.8879379305991
"2261",10,2002,4,2.17741833595771
"2262",11,2002,4,3.18475984467425
"2263",12,2002,4,2.66380189712224
"2264",13,2002,4,3.15589748584192
"2265",14,2002,4,2.0831430971248
"2266",15,2002,4,3.5618638425867
"2267",16,2002,4,3.23510308449036
"2268",17,2002,4,2.22056053966829
"2269",18,2002,4,4.31853732943671
"2270",19,2002,4,2.62250230445598
"2271",20,2002,4,1.62339108358711
"2272",21,2002,4,1.98021633563448
"2273",22,2002,4,2.68308995462864
"2274",23,2002,4,4.25028085897901
"2275",24,2002,4,4.37774836985106
"2276",0,2003,4,2.59205761549943
"2277",1,2003,4,2.12497921532463
"2278",2,2003,4,5.32045835524773
"2279",3,2003,4,3.54939546703879
"2280",4,2003,4,3.82657703727268
"2281",5,2003,4,3.20297538132915
"2282",6,2003,4,2.52325087802179
"2283",7,2003,4,2.36872752482066
"2284",8,2003,4,3.8032423657002
"2285",9,2003,4,3.64381381772229
"2286",10,2003,4,1.76539132115216
"2287",11,2003,4,3.05121285963967
"2288",12,2003,4,1.86023984766627
"2289",13,2003,4,2.75344139186315
"2290",14,2003,4,1.72613675454408
"2291",15,2003,4,2.80271483129161
"2292",16,2003,4,1.77882019769781
"2293",17,2003,4,1.93328510986688
"2294",18,2003,4,3.86318490071775
"2295",19,2003,4,2.75602200581807
"2296",20,2003,4,1.9355903518365
"2297",21,2003,4,3.42554000688995
"2298",22,2003,4,2.79408615083251
"2299",23,2003,4,1.47274150639061
"2300",24,2003,4,1.1492871989075
"2301",0,2004,4,4.29228246361428
"2302",1,2004,4,1.5058594615064
"2303",2,2004,4,3.26363884464987
"2304",3,2004,4,2.63082402219728
"2305",4,2004,4,1.79286328509926
"2306",5,2004,4,3.71350784155513
"2307",6,2004,4,2.03996194662919
"2308",7,2004,4,3.63320437239229
"2309",8,2004,4,3.95763057366407
"2310",9,2004,4,3.3317183639116
"2311",10,2004,4,2.83535793789994
"2312",11,2004,4,3.52793698141017
"2313",12,2004,4,2.78939290270508
"2314",13,2004,4,3.22728285826044
"2315",14,2004,4,2.92410042209161
"2316",15,2004,4,2.87395667767503
"2317",16,2004,4,0.736388582868537
"2318",17,2004,4,2.91821446694033
"2319",18,2004,4,3.2691878945309
"2320",19,2004,4,1.91299355137995
"2321",20,2004,4,2.63420760309644
"2322",21,2004,4,1.38254215890048
"2323",22,2004,4,1.09925780360532
"2324",23,2004,4,1.95855058508993
"2325",24,2004,4,2.79551897477643
"2326",0,2005,4,2.20116929821278
"2327",1,2005,4,1.62075785223331
"2328",2,2005,4,2.72025710989548
"2329",3,2005,4,2.70120048657209
"2330",4,2005,4,2.670179388146
"2331",5,2005,4,1.21452607897718
"2332",6,2005,4,3.32634579682069
"2333",7,2005,4,2.93454829837736
"2334",8,2005,4,2.85944971676554
"2335",9,2005,4,3.42627782079277
"2336",10,2005,4,2.78503334795095
"2337",11,2005,4,4.29653338421321
"2338",12,2005,4,1.65978635839862
"2339",13,2005,4,1.17996937083903
"2340",14,2005,4,2.35592802862787
"2341",15,2005,4,4.62767331988989
"2342",16,2005,4,1.90487757754044
"2343",17,2005,4,5.18677255659768
"2344",18,2005,4,1.44241063561159
"2345",19,2005,4,3.10525344741912
"2346",20,2005,4,1.13646650993015
"2347",21,2005,4,4.15489983432907
"2348",22,2005,4,1.7329223165538
"2349",23,2005,4,1.424148993337
"2350",24,2005,4,1.920318964844
"2351",0,2006,4,2.92289914790712
"2352",1,2006,4,2.81199652834007
"2353",2,2006,4,3.1851754773402
"2354",3,2006,4,3.08286879975022
"2355",4,2006,4,3.52234267766512
"2356",5,2006,4,2.83841639319238
"2357",6,2006,4,3.76086120454822
"2358",7,2006,4,2.32910342350521
"2359",8,2006,4,2.94004214296891
"2360",9,2006,4,2.82420350985709
"2361",10,2006,4,1.39389139074902
"2362",11,2006,4,0.937884674884377
"2363",12,2006,4,2.83471065513179
"2364",13,2006,4,3.84279371943033
"2365",14,2006,4,1.31640495954658
"2366",15,2006,4,1.07460382925742
"2367",16,2006,4,3.85028465337264
"2368",17,2006,4,2.71013873118611
"2369",18,2006,4,4.17435260677101
"2370",19,2006,4,4.09977209585248
"2371",20,2006,4,3.07115898069595
"2372",21,2006,4,3.25891416914314
"2373",22,2006,4,1.78070361102511
"2374",23,2006,4,2.04136960370475
"2375",24,2006,4,3.23147106044753
"2376",0,2007,4,1.62641585400917
"2377",1,2007,4,2.04307395450762
"2378",2,2007,4,4.05514178793781
"2379",3,2007,4,2.30203907786029
"2380",4,2007,4,3.04663040605878
"2381",5,2007,4,3.80257554804165
"2382",6,2007,4,2.37279886310755
"2383",7,2007,4,3.28563269621399
"2384",8,2007,4,3.73288022749765
"2385",9,2007,4,1.52681559574405
"2386",10,2007,4,1.65266356180288
"2387",11,2007,4,3.02900472335792
"2388",12,2007,4,2.90787597413825
"2389",13,2007,4,1.32848259170047
"2390",14,2007,4,3.52747306899476
"2391",15,2007,4,3.29525564017351
"2392",16,2007,4,2.65248215068353
"2393",17,2007,4,2.09648249074716
"2394",18,2007,4,3.16504753280852
"2395",19,2007,4,1.08858943693297
"2396",20,2007,4,0.746660634098691
"2397",21,2007,4,3.36191636493927
"2398",22,2007,4,2.66689468859802
"2399",23,2007,4,3.57571587624988
"2400",24,2007,4,3.7478311794422
"2401",0,2008,4,3.12536982217878
"2402",1,2008,4,2.43514962845277
"2403",2,2008,4,3.36316344016875
"2404",3,2008,4,3.19381874260281
"2405",4,2008,4,1.17869321528708
"2406",5,2008,4,3.2729120434162
"2407",6,2008,4,2.30880334585777
"2408",7,2008,4,2.86333875535487
"2409",8,2008,4,1.72439651127966
"2410",9,2008,4,2.38545414321448
"2411",10,2008,4,0.84682557132957
"2412",11,2008,4,2.8001605364327
"2413",12,2008,4,2.75372465033674
"2414",13,2008,4,3.65162149370599
"2415",14,2008,4,1.60427660596633
"2416",15,2008,4,2.52660977742158
"2417",16,2008,4,1.45786388064626
"2418",17,2008,4,2.52774020432821
"2419",18,2008,4,3.94575450191041
"2420",19,2008,4,4.31688179650616
"2421",20,2008,4,3.34616889148556
"2422",21,2008,4,3.49168805396905
"2423",22,2008,4,3.61337935717442
"2424",23,2008,4,2.44189285084207
"2425",24,2008,4,1.68696234926394
"2426",0,2009,4,2.83510628072812
"2427",1,2009,4,5.21875536042905
"2428",2,2009,4,2.97141563686365
"2429",3,2009,4,2.97912011236904
"2430",4,2009,4,1.67801599880801
"2431",5,2009,4,1.66613585161738
"2432",6,2009,4,4.11008760692414
"2433",7,2009,4,2.22233414663304
"2434",8,2009,4,2.34996369066454
"2435",9,2009,4,2.48732162797684
"2436",10,2009,4,2.83269148651876
"2437",11,2009,4,1.52549184113191
"2438",12,2009,4,2.66864129875316
"2439",13,2009,4,2.44793832227661
"2440",14,2009,4,4.02160655250554
"2441",15,2009,4,1.54751550222042
"2442",16,2009,4,1.24529407194052
"2443",17,2009,4,1.81120626483499
"2444",18,2009,4,2.26220443720168
"2445",19,2009,4,3.4975324898022
"2446",20,2009,4,3.47230482421235
"2447",21,2009,4,0.647953997835977
"2448",22,2009,4,4.13054226894207
"2449",23,2009,4,3.40806140200772
"2450",24,2009,4,3.11937853475306
"2451",0,2010,4,1.55073059781955
"2452",1,2010,4,2.14056844475414
"2453",2,2010,4,4.01053999638463
"2454",3,2010,4,2.7756438049904
"2455",4,2010,4,1.60255482334081
"2456",5,2010,4,4.18758056315408
"2457",6,2010,4,4.3889621842302
"2458",7,2010,4,1.6008728314322
"2459",8,2010,4,2.93220364656478
"2460",9,2010,4,2.19764837110953
"2461",10,2010,4,3.55432745311724
"2462",11,2010,4,3.48213484889775
"2463",12,2010,4,4.10034422478112
"2464",13,2010,4,1.75922284765626
"2465",14,2010,4,1.92414996535562
"2466",15,2010,4,1.20298101316086
"2467",16,2010,4,2.27785748084241
"2468",17,2010,4,2.65418396596041
"2469",18,2010,4,3.98879085129444
"2470",19,2010,4,2.63128841128278
"2471",20,2010,4,3.6875591018711
"2472",21,2010,4,1.99065089467017
"2473",22,2010,4,3.34382333058167
"2474",23,2010,4,2.16232351822681
"2475",24,2010,4,3.67744341842971
"2476",0,2011,4,1.76995982473114
"2477",1,2011,4,3.41854672655143
"2478",2,2011,4,2.55469634118194
"2479",3,2011,4,2.75267075716715
"2480",4,2011,4,2.05344349494011
"2481",5,2011,4,0.766791982301052
"2482",6,2011,4,2.09893391408632
"2483",7,2011,4,2.57776784461287
"2484",8,2011,4,1.33606982192171
"2485",9,2011,4,0.300568240780884
"2486",10,2011,4,2.58841449247807
"2487",11,2011,4,2.86730152937855
"2488",12,2011,4,2.48089572002789
"2489",13,2011,4,1.0360961902098
"2490",14,2011,4,2.10143128834421
"2491",15,2011,4,2.74959309781325
"2492",16,2011,4,1.75323887538764
"2493",17,2011,4,2.15126914870598
"2494",18,2011,4,2.99086910749213
"2495",19,2011,4,1.7294939149184
"2496",20,2011,4,2.86798051840799
"2497",21,2011,4,2.65334387290764
"2498",22,2011,4,2.76064070268083
"2499",23,2011,4,2.80498070698737
"2500",24,2011,4,3.84565981313037
"2501",0,2012,4,2.99186751605132
"2502",1,2012,4,2.47136451204472
"2503",2,2012,4,3.48740289470565
"2504",3,2012,4,2.51671618650564
"2505",4,2012,4,3.28407539445931
"2506",5,2012,4,0.982646490531582
"2507",6,2012,4,2.42328570889611
"2508",7,2012,4,1.91947452487204
"2509",8,2012,4,1.26302120705465
"2510",9,2012,4,2.347040358592
"2511",10,2012,4,1.92102552789997
"2512",11,2012,4,1.22399710160682
"2513",12,2012,4,2.79057541068373
"2514",13,2012,4,2.20601580960197
"2515",14,2012,4,3.82777107502249
"2516",15,2012,4,3.76204522304494
"2517",16,2012,4,3.33801901534128
"2518",17,2012,4,1.35397978423286
"2519",18,2012,4,3.45802500912829
"2520",19,2012,4,3.89863779204383
"2521",20,2012,4,2.34741536534985
"2522",21,2012,4,3.02251315566
"2523",22,2012,4,3.08596746853881
"2524",23,2012,4,1.2973222430999
"2525",24,2012,4,1.76230381401125
"2526",0,2013,4,2.01961215445899
"2527",1,2013,4,1.63339194523437
"2528",2,2013,4,3.34398931452321
"2529",3,2013,4,2.30180320752836
"2530",4,2013,4,3.54401293020341
"2531",5,2013,4,1.89518381484394
"2532",6,2013,4,2.10541265108685
"2533",7,2013,4,4.33575734900992
"2534",8,2013,4,3.26213220188348
"2535",9,2013,4,2.3857920042574
"2536",10,2013,4,2.88169936356295
"2537",11,2013,4,1.49283970873205
"2538",12,2013,4,2.69318430475452
"2539",13,2013,4,3.38973322621082
"2540",14,2013,4,1.99739921042158
"2541",15,2013,4,2.13926336392143
"2542",16,2013,4,3.47030909652669
"2543",17,2013,4,3.58392669787366
"2544",18,2013,4,2.32168807931721
"2545",19,2013,4,2.18605230888217
"2546",20,2013,4,3.24324815452203
"2547",21,2013,4,4.0093400206771
"2548",22,2013,4,3.3705754384173
"2549",23,2013,4,2.78652998298612
"2550",24,2013,4,1.36358061039824
"2551",0,2014,4,2.81221309488257
"2552",1,2014,4,2.69631473925286
"2553",2,2014,4,1.80062933481633
"2554",3,2014,4,3.58590746272814
"2555",4,2014,4,2.31993226154155
"2556",5,2014,4,3.35148962459956
"2557",6,2014,4,3.0563246856921
"2558",7,2014,4,4.67646709518125
"2559",8,2014,4,2.06141356512325
"2560",9,2014,4,3.48977625830979
"2561",10,2014,4,4.28475503320526
"2562",11,2014,4,3.65230044997196
"2563",12,2014,4,1.01251715824532
"2564",13,2014,4,2.00396839943661
"2565",14,2014,4,2.11450329843794
"2566",15,2014,4,3.00106186797007
"2567",16,2014,4,4.169266885724
"2568",17,2014,4,3.64304697291348
"2569",18,2014,4,3.23205798206023
"2570",19,2014,4,2.31523902968427
"2571",20,2014,4,2.72159431459062
"2572",21,2014,4,4.2520724181521
"2573",22,2014,4,2.86429727965656
"2574",23,2014,4,3.13303958083674
"2575",24,2014,4,3.44787768545135
"2576",0,2015,4,2.0736966298273
"2577",1,2015,4,2.03958281369328
"2578",2,2015,4,2.81885546590049
"2579",3,2015,4,2.83196440422228
"2580",4,2015,4,2.77218293102401
"2581",5,2015,4,3.60082877749354
"2582",6,2015,4,3.01022570885596
"2583",7,2015,4,3.60642418712023
"2584",8,2015,4,3.17316071812713
"2585",9,2015,4,2.63040058087462
"2586",10,2015,4,2.55376920297532
"2587",11,2015,4,2.70597345242747
"2588",12,2015,4,1.34560544659926
"2589",13,2015,4,2.27820033711567
"2590",14,2015,4,2.81206962035775
"2591",15,2015,4,2.21777272581548
"2592",16,2015,4,2.73368337849936
"2593",17,2015,4,1.55509926500294
"2594",18,2015,4,3.75224940928714
"2595",19,2015,4,3.33428604579395
"2596",20,2015,4,4.72996788697564
"2597",21,2015,4,2.99354171922752
"2598",22,2015,4,2.65322161386619
"2599",23,2015,4,3.32297920728122
"2600",24,2015,4,2.83923239144401
"2601",0,2016,4,3.49884241259641
"2602",1,2016,4,3.63866710737457
"2603",2,2016,4,2.03510114444782
"2604",3,2016,4,1.70135776491021
"2605",4,2016,4,2.23387409357096
"2606",5,2016,4,2.36288053812388
"2607",6,2016,4,2.57905155316986
"2608",7,2016,4,1.87052537478568
"2609",8,2016,4,1.98929808440259
"2610",9,2016,4,4.22694379748832
"2611",10,2016,4,3.24579706763293
"2612",11,2016,4,3.12842670617766
"2613",12,2016,4,1.54439258122209
"2614",13,2016,4,1.36864564017774
"2615",14,2016,4,2.73379424226436
"2616",15,2016,4,1.90900018967475
"2617",16,2016,4,4.50247288939654
"2618",17,2016,4,2.1646001805307
"2619",18,2016,4,3.73939681348802
"2620",19,2016,4,3.62057380907746
"2621",20,2016,4,3.95199000903632
"2622",21,2016,4,1.9625138913453
"2623",22,2016,4,3.24500072484137
"2624",23,2016,4,3.15147085281336
"2625",24,2016,4,2.16834782291995
"2626",0,1982,5,2.83876303414078
"2627",1,1982,5,3.61651907324218
"2628",2,1982,5,1.09500320255299
"2629",3,1982,5,2.58002813552014
"2630",4,1982,5,4.42696955206999
"2631",5,1982,5,1.75746020350788
"2632",6,1982,5,3.17490871362539
"2633",7,1982,5,3.40917388170361
"2634",8,1982,5,4.38695611175557
"2635",9,1982,5,3.02010240912713
"2636",10,1982,5,3.98367045195084
"2637",11,1982,5,3.84730516787222
"2638",12,1982,5,1.97011636960548
"2639",13,1982,5,2.91359237435568
"2640",14,1982,5,1.03589412901276
"2641",15,1982,5,2.61687892709501
"2642",16,1982,5,3.68116247493024
"2643",17,1982,5,3.7223397611432
"2644",18,1982,5,3.6971389353595
"2645",19,1982,5,4.05137731106045
"2646",20,1982,5,1.36128578390889
"2647",21,1982,5,2.36364705123636
"2648",22,1982,5,1.17176116641152
"2649",23,1982,5,2.9118060776485
"2650",24,1982,5,2.10471350198201
"2651",0,1983,5,3.95351432224033
"2652",1,1983,5,1.78778573449632
"2653",2,1983,5,3.08959012567185
"2654",3,1983,5,2.47704783307186
"2655",4,1983,5,1.85126604383507
"2656",5,1983,5,2.15961125538496
"2657",6,1983,5,3.33801841054695
"2658",7,1983,5,2.50711850659564
"2659",8,1983,5,1.79501194909758
"2660",9,1983,5,1.91244864861638
"2661",10,1983,5,2.94613637161362
"2662",11,1983,5,3.00058325114919
"2663",12,1983,5,2.04171657479579
"2664",13,1983,5,2.43806423235146
"2665",14,1983,5,3.97035986952437
"2666",15,1983,5,1.99007810754751
"2667",16,1983,5,3.4548965663267
"2668",17,1983,5,2.16918635423817
"2669",18,1983,5,3.07820785704287
"2670",19,1983,5,1.84035157570206
"2671",20,1983,5,2.72874377236815
"2672",21,1983,5,2.07809881648136
"2673",22,1983,5,3.43481603252446
"2674",23,1983,5,2.72829325311961
"2675",24,1983,5,3.61582939914821
"2676",0,1984,5,3.13152663640958
"2677",1,1984,5,2.19419127589898
"2678",2,1984,5,3.64975771886418
"2679",3,1984,5,1.54380617784289
"2680",4,1984,5,2.93202487136348
"2681",5,1984,5,3.32796844167706
"2682",6,1984,5,2.49913169953742
"2683",7,1984,5,3.51673835462588
"2684",8,1984,5,0.884390512622068
"2685",9,1984,5,0.520621553927079
"2686",10,1984,5,3.01529958947947
"2687",11,1984,5,2.12208896577978
"2688",12,1984,5,3.43575585285425
"2689",13,1984,5,3.30578489810002
"2690",14,1984,5,1.8513605064691
"2691",15,1984,5,1.59183936072933
"2692",16,1984,5,3.44898453196812
"2693",17,1984,5,3.44641659009729
"2694",18,1984,5,2.28908923275172
"2695",19,1984,5,3.51618128542177
"2696",20,1984,5,2.94918211296052
"2697",21,1984,5,2.29785777742035
"2698",22,1984,5,0.839388234730666
"2699",23,1984,5,4.01702257448999
"2700",24,1984,5,3.46619512228649
"2701",0,1985,5,2.41829277444479
"2702",1,1985,5,1.67081956885003
"2703",2,1985,5,3.9142591326709
"2704",3,1985,5,3.56723304428945
"2705",4,1985,5,3.2648421690161
"2706",5,1985,5,1.84648787274915
"2707",6,1985,5,1.88434354128789
"2708",7,1985,5,1.64486113666823
"2709",8,1985,5,1.49671902780898
"2710",9,1985,5,2.42715350466718
"2711",10,1985,5,3.42896584671877
"2712",11,1985,5,1.32864133985792
"2713",12,1985,5,2.96297186571001
"2714",13,1985,5,3.71810516989393
"2715",14,1985,5,2.81448990482523
"2716",15,1985,5,2.54682944248934
"2717",16,1985,5,2.05684675090548
"2718",17,1985,5,3.53318523997141
"2719",18,1985,5,1.48154639345411
"2720",19,1985,5,2.12525905587302
"2721",20,1985,5,2.44691821790001
"2722",21,1985,5,1.43423163266941
"2723",22,1985,5,3.36342691600352
"2724",23,1985,5,3.97596919363456
"2725",24,1985,5,1.20840156871627
"2726",0,1986,5,2.8689872441522
"2727",1,1986,5,3.1126499549065
"2728",2,1986,5,2.72754475115409
"2729",3,1986,5,0.881568425991822
"2730",4,1986,5,3.69229151489002
"2731",5,1986,5,2.73945746092988
"2732",6,1986,5,3.71660221906186
"2733",7,1986,5,2.06655378804926
"2734",8,1986,5,1.75768382916433
"2735",9,1986,5,1.59285803766702
"2736",10,1986,5,3.96641306834972
"2737",11,1986,5,2.52995145299036
"2738",12,1986,5,2.37545319173393
"2739",13,1986,5,2.53294577544696
"2740",14,1986,5,2.65027027832599
"2741",15,1986,5,2.66253027873271
"2742",16,1986,5,2.61651137707033
"2743",17,1986,5,3.68059678422668
"2744",18,1986,5,3.18838020712801
"2745",19,1986,5,1.05159050277179
"2746",20,1986,5,1.30867361902922
"2747",21,1986,5,3.21004883496561
"2748",22,1986,5,4.15462205802198
"2749",23,1986,5,1.19007608814872
"2750",24,1986,5,3.39422992420345
"2751",0,1987,5,3.57126022666809
"2752",1,1987,5,2.6758520695855
"2753",2,1987,5,0.907384621727755
"2754",3,1987,5,3.22517748969887
"2755",4,1987,5,2.06509490645594
"2756",5,1987,5,3.73738042856242
"2757",6,1987,5,4.00470252737406
"2758",7,1987,5,1.70185605122864
"2759",8,1987,5,2.61820095337431
"2760",9,1987,5,2.78181964474211
"2761",10,1987,5,1.10881936687442
"2762",11,1987,5,2.05151512853754
"2763",12,1987,5,3.0476349981202
"2764",13,1987,5,3.72917436298186
"2765",14,1987,5,2.18678758287151
"2766",15,1987,5,0.964954081463375
"2767",16,1987,5,1.64374939888978
"2768",17,1987,5,1.65520118071461
"2769",18,1987,5,2.48895053441415
"2770",19,1987,5,3.75802665680635
"2771",20,1987,5,1.84492248519899
"2772",21,1987,5,3.07684311131865
"2773",22,1987,5,3.51759296818103
"2774",23,1987,5,2.40197863482822
"2775",24,1987,5,1.87359866042285
"2776",0,1988,5,1.64841272897255
"2777",1,1988,5,3.44477569740861
"2778",2,1988,5,2.06840558149663
"2779",3,1988,5,2.28218908765364
"2780",4,1988,5,2.71030585740133
"2781",5,1988,5,2.94847167916909
"2782",6,1988,5,2.99631138133483
"2783",7,1988,5,1.59698616111186
"2784",8,1988,5,3.52916661512974
"2785",9,1988,5,4.62132783014065
"2786",10,1988,5,4.56606705932447
"2787",11,1988,5,3.51806730449375
"2788",12,1988,5,2.00193278049988
"2789",13,1988,5,2.73801566191734
"2790",14,1988,5,3.42958744662886
"2791",15,1988,5,5.11666674650547
"2792",16,1988,5,4.0205300135397
"2793",17,1988,5,2.0197742301556
"2794",18,1988,5,2.53720588504005
"2795",19,1988,5,3.73621585518246
"2796",20,1988,5,2.61985865104374
"2797",21,1988,5,2.31854964512601
"2798",22,1988,5,1.41998020481799
"2799",23,1988,5,3.06498030492554
"2800",24,1988,5,2.27486042046613
"2801",0,1989,5,4.40133360765094
"2802",1,1989,5,2.75397565155869
"2803",2,1989,5,4.02847239620439
"2804",3,1989,5,2.10905502660089
"2805",4,1989,5,2.11484954185231
"2806",5,1989,5,1.87946790825268
"2807",6,1989,5,3.26349908197218
"2808",7,1989,5,0.959053400119078
"2809",8,1989,5,3.30841342540099
"2810",9,1989,5,1.7655107995617
"2811",10,1989,5,3.45980611165589
"2812",11,1989,5,0.722253418699762
"2813",12,1989,5,3.12098575054287
"2814",13,1989,5,2.23401082862321
"2815",14,1989,5,2.24022213318872
"2816",15,1989,5,1.68576867829358
"2817",16,1989,5,2.48107400067177
"2818",17,1989,5,2.66310098898466
"2819",18,1989,5,2.0868208407761
"2820",19,1989,5,2.3696571586841
"2821",20,1989,5,2.38162842827934
"2822",21,1989,5,1.7891931482106
"2823",22,1989,5,3.15086302620193
"2824",23,1989,5,3.08883514221497
"2825",24,1989,5,1.8549190603335
"2826",0,1990,5,2.48764411243154
"2827",1,1990,5,1.43028007040949
"2828",2,1990,5,3.13960866095448
"2829",3,1990,5,2.45641985291552
"2830",4,1990,5,1.2674910771214
"2831",5,1990,5,2.02676575633902
"2832",6,1990,5,1.61658027078243
"2833",7,1990,5,3.50075224649807
"2834",8,1990,5,2.44055608617746
"2835",9,1990,5,2.8425433045104
"2836",10,1990,5,1.42590177035845
"2837",11,1990,5,1.7249313413265
"2838",12,1990,5,4.51155134644721
"2839",13,1990,5,3.95854094304499
"2840",14,1990,5,3.22144308525812
"2841",15,1990,5,2.15283470641796
"2842",16,1990,5,0.745655560255336
"2843",17,1990,5,3.1725763767984
"2844",18,1990,5,5.99737964610181
"2845",19,1990,5,4.3528972644757
"2846",20,1990,5,2.82370800288685
"2847",21,1990,5,1.33441448978752
"2848",22,1990,5,2.21662999184386
"2849",23,1990,5,2.5972166090413
"2850",24,1990,5,2.66115749981927
"2851",0,1991,5,1.87888476069876
"2852",1,1991,5,2.54282632251701
"2853",2,1991,5,2.12410757832926
"2854",3,1991,5,2.32384311916879
"2855",4,1991,5,2.06293953674561
"2856",5,1991,5,1.88365763732815
"2857",6,1991,5,0.944335797687178
"2858",7,1991,5,3.9498850830819
"2859",8,1991,5,2.95220187659088
"2860",9,1991,5,2.38835832374683
"2861",10,1991,5,3.56552858468609
"2862",11,1991,5,4.40676682777537
"2863",12,1991,5,2.77495370196034
"2864",13,1991,5,2.81249502834733
"2865",14,1991,5,2.46868869644991
"2866",15,1991,5,2.88575601176387
"2867",16,1991,5,2.04050486297922
"2868",17,1991,5,3.44573551384336
"2869",18,1991,5,3.28597707869043
"2870",19,1991,5,2.03741475670222
"2871",20,1991,5,2.73675039625016
"2872",21,1991,5,5.4121581349109
"2873",22,1991,5,1.78415466962266
"2874",23,1991,5,1.90951099177539
"2875",24,1991,5,1.02009119523884
"2876",0,1992,5,1.6466882278352
"2877",1,1992,5,3.29053225474865
"2878",2,1992,5,1.93461837009645
"2879",3,1992,5,4.03293725557315
"2880",4,1992,5,2.63161629633053
"2881",5,1992,5,4.11633833253697
"2882",6,1992,5,4.7005078122908
"2883",7,1992,5,2.23381524320774
"2884",8,1992,5,1.84295484073528
"2885",9,1992,5,3.51852180854568
"2886",10,1992,5,1.68343175942544
"2887",11,1992,5,2.97456812602859
"2888",12,1992,5,2.58533501212647
"2889",13,1992,5,3.41707689908971
"2890",14,1992,5,1.82464460477953
"2891",15,1992,5,3.09399183899069
"2892",16,1992,5,1.65721013137555
"2893",17,1992,5,3.22031598221011
"2894",18,1992,5,2.7020409884808
"2895",19,1992,5,2.74707257727274
"2896",20,1992,5,3.7828922026284
"2897",21,1992,5,4.18854350222325
"2898",22,1992,5,2.83801616252812
"2899",23,1992,5,2.01794154779838
"2900",24,1992,5,1.89718042910732
"2901",0,1993,5,3.03175401727632
"2902",1,1993,5,2.65872629437738
"2903",2,1993,5,2.97180077570779
"2904",3,1993,5,2.58040491313469
"2905",4,1993,5,4.41955961640231
"2906",5,1993,5,3.34578708119238
"2907",6,1993,5,2.86704536327435
"2908",7,1993,5,2.91940867237169
"2909",8,1993,5,2.66550966770583
"2910",9,1993,5,2.30167885199208
"2911",10,1993,5,3.56297757284348
"2912",11,1993,5,3.31428351170274
"2913",12,1993,5,2.40501829786644
"2914",13,1993,5,3.42902704900902
"2915",14,1993,5,2.96127183397235
"2916",15,1993,5,1.24477510629911
"2917",16,1993,5,2.03363112879231
"2918",17,1993,5,2.54361818197405
"2919",18,1993,5,1.58666226360336
"2920",19,1993,5,4.85527195949115
"2921",20,1993,5,3.92458354674102
"2922",21,1993,5,3.64059893187522
"2923",22,1993,5,1.30914599332257
"2924",23,1993,5,3.94113500314822
"2925",24,1993,5,0.539650870094254
"2926",0,1994,5,2.89666842655438
"2927",1,1994,5,3.02050157990127
"2928",2,1994,5,1.59714269191975
"2929",3,1994,5,3.7851554308739
"2930",4,1994,5,4.0794484050198
"2931",5,1994,5,3.21810816062882
"2932",6,1994,5,2.73479979862377
"2933",7,1994,5,2.20551380916576
"2934",8,1994,5,3.03162811753449
"2935",9,1994,5,2.86423079014703
"2936",10,1994,5,2.89378723550769
"2937",11,1994,5,0.723028095744981
"2938",12,1994,5,3.58894261948802
"2939",13,1994,5,2.05578203210884
"2940",14,1994,5,2.71015225864042
"2941",15,1994,5,2.35419485764797
"2942",16,1994,5,1.69747246999256
"2943",17,1994,5,2.45588935251335
"2944",18,1994,5,1.54181277562624
"2945",19,1994,5,3.15437432815593
"2946",20,1994,5,2.72503875083382
"2947",21,1994,5,2.73790737012658
"2948",22,1994,5,1.78456547343603
"2949",23,1994,5,2.04264752458965
"2950",24,1994,5,2.88884905638076
"2951",0,1995,5,1.90963634514897
"2952",1,1995,5,3.05184734121221
"2953",2,1995,5,2.74361355149288
"2954",3,1995,5,3.75950314803996
"2955",4,1995,5,1.42023841651325
"2956",5,1995,5,0.627612308646622
"2957",6,1995,5,2.46178425259672
"2958",7,1995,5,4.36755898587127
"2959",8,1995,5,2.83395570013373
"2960",9,1995,5,0.495352449363668
"2961",10,1995,5,2.01969695099879
"2962",11,1995,5,4.11434429822166
"2963",12,1995,5,3.2932313329006
"2964",13,1995,5,2.99645954082125
"2965",14,1995,5,3.78459222658221
"2966",15,1995,5,2.66844100072015
"2967",16,1995,5,1.82043244194209
"2968",17,1995,5,2.57241134782892
"2969",18,1995,5,2.22805764395841
"2970",19,1995,5,2.96160113250249
"2971",20,1995,5,3.09267785476856
"2972",21,1995,5,2.3998120987729
"2973",22,1995,5,3.73970153563628
"2974",23,1995,5,1.57524090641918
"2975",24,1995,5,1.68198251313963
"2976",0,1996,5,0.8851013607579
"2977",1,1996,5,2.67020190108007
"2978",2,1996,5,2.54019776381684
"2979",3,1996,5,3.80829355145377
"2980",4,1996,5,1.77177646737184
"2981",5,1996,5,2.43640477861677
"2982",6,1996,5,1.31607892749869
"2983",7,1996,5,2.35388459863056
"2984",8,1996,5,2.64238935143399
"2985",9,1996,5,3.24784131687537
"2986",10,1996,5,1.73461990657802
"2987",11,1996,5,2.55158524767655
"2988",12,1996,5,3.41595499236315
"2989",13,1996,5,1.67809046646697
"2990",14,1996,5,2.76983216167239
"2991",15,1996,5,2.42366083022766
"2992",16,1996,5,2.79498819977712
"2993",17,1996,5,2.4765769001969
"2994",18,1996,5,1.10915967078335
"2995",19,1996,5,2.17158028011055
